chunk_id,doc_id,source_filename,title,chunk_index,chunk_text,word_count
DOC02_CH016,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,16,"12. (1) Government may establish a Criminal Process Serving Agency to
perform such process serving functions as may be prescribed.

(2) The criteria for appointment and terms and conditions of service
of the members of Criminal Process Serving Agency shall be
such, as may be prescribed.

Establishment of Agency",49
DOC02_CH018,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,18,"13. Government may, by notification, in the official gazette make rules for
carrying out the purposes of this Act.",19
DOC02_CH019,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,19,"14. Subject to the provisions of this Act and the rules, members of the
Service, including the staff, shall be appointed and governed under
the Sindh Civil Servants’ Act,1973 (Sindh Act No.14 of 1973) and
rules made thereunder.",38
DOC02_CH020,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,20,"15. The Prosecutor General shall, with the prior approval of Government,
issue a code of conduct for the Public Prosecutors.",20
DOC02_CH021,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,21,"16. (1) No suit, prosecution or other legal proceedings shall lie against a
Prosecutor in respect of anything done or attempted to be done by
him in good faith under this Act.

(2) A Prosecutor appoint ed under this Act shall be deemed to be a public
servant within the meaning of section 21 of the Pakistan Penal
Code,1860 (Ordinance XLV of 1860).",63
DOC02_CH022,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,22,"17. Government may, by order, provide for the removal of any difficulty,
which may arise in giving effect to the provisions of this Act.",24
DOC02_CH023,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,23,"18. The provisions of this Act shall have effect notwithstanding anything
contained in any other law for the time being in force.",22
DOC02_CH024,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,24,"19. All appointments made, actions taken and notifications issued by
Government before the commencement of this Act, with respect to
prosecution of criminal cases, shall be deemed to have been made,
taken and issued under this Act.
Power to make rules

Terms and conditions of
service

Code of Conduct

Indemnity

Removal of difficulties

Act to over -ride other
laws

Savings

BY ORDER OF THE SPEAKER
PROVINCIAL ASSEMBLY OF SINDH

HADI BUX BURIRO
SECRETARY
PROVINCIAL ASSEMBLY OF SINDH",77
DOC03_CH001,DOC03,03_sindh_criminal_prosecution_service_amendment_2011.txt,Sindh Criminal Prosecution Service Amendment 2011,1,"EXTRAORDINARY
Registered No: M324
Whe Sinbh) Gobernment (azette
Published hy Authority
KARACHI TUESDAY JANUARY 3, 2012
PART-IV
PROVINCIAL ASSEMBLY
SINDH
NOTIFICATION
KARACHI, THE 2ND JANUARY, 2012_
NO.PAS/ Legis-B-32/2011- The Sindh Criminal Prosecution Service
(Constitution, Functions and Powers) (Amendment) Bill, 2011 having
been passed by
Provincial Assembly of Sindh
on 21s December,
2011 and assented to by the Governor of Sindh on
January, 2012 is
hereby published as an Act of
Legislature of Sindh:
THE SINDH CRIMINAL PROSECUTION SERVICE
(CONSTITUTION, FUNCTIONS AND POWERS)
(AMENDMENT) ACT, 2011.
SINDH ACT NO. I OF 2012_
AN
ACT
amend
the
Sindh
Criminal
Prosecution
Service
(Constitution
Functions and Powers) Act, 2009
Liv
Ext -IV-47
(277)
Price Rs.",111
DOC03_CH002,DOC03,03_sindh_criminal_prosecution_service_amendment_2011.txt,Sindh Criminal Prosecution Service Amendment 2011,2,"15.00
OF
the
15t
the

278_
TELSINDILGQYLGAZETTE EXLJAN 32012
PARLIL
WHEREAS
is expedient
amend the Sindh Criminal
Preamble_
Prosecution Service (Constitution; Functions and Powers) Act, 2009,
in the manner hereinafter appearing;
hereby enacted as follows
(1} This Act
may
be called the Sindh Criminal Prosecution
Short title
Service (Constitution, Functions
and Powers} (Amendment) Act,
soomencerdent:
2011 ,
(2) It shall come into force at once
the Sindh Criminal Prosecution Service
Functioris and Powers) Act, 2009
(Constitution,
For section 5, the following shall be substituted:
Amendment in
section 5 of Sindh Act
""(1) Notwithstanding any judgment of any court
No.IX of 2010.
the Supreme Court or High Court,
Government shall
exercise exclusive superintendence
over the service to
ensure achievement of tne objectives of this Act
(21
The administration
of
the
service
shall
vest
Government.
(3)
Prosecutor General,
a Public
Prosecutor,
Additional
Prosecutor
General,
DeputysProsecufor
General,
an
Assistant
Prosecutor General,
District
Public Prosecutor,
Deputy District Public Prosecutor
ana
an
Assistant Public Prosecutor shall perform their
functions
under
the
control
and administration
Government:
In section 6
Amendments In
for sub-section( -
the
section 6 ot Sindh Act
following shall be substituted:
No.IX ot 2010.
""(I) Government shall appoint a Prosecutor General,;
such terms and conditions,
on
as may be determined
by Government,
for sub-section (3), the following shall be substituted:
""(31
Prosecutor General shall hold office for
non
extendable period of three years;
Mis
including
the
The

PARLI
THE SINDH GOVL GAZETTE_EXLJAN &2012

(iii)
In section 7, for clause (a), the following shall be substituted:
Amendment
section 7 ol Sindh Act
""(a) is
or was qualified to be appointed as Judge of
No.IX of 2010.
Court
has
for
period
for the
High
aggregating;
not less than ten
years_
beeerioc
Advocate of the High Courf.
an
(iv) Seclion 18 shall be deleted,
Omission of section
18 of Sindh Act No.IX",306
DOC03_CH003,DOC03,03_sindh_criminal_prosecution_service_amendment_2011.txt,Sindh Criminal Prosecution Service Amendment 2011,3,"2010.
BY ORDER OF THE SPEAKER
PROVINCIAL ASSEMBLY OF SINDH
HADI BUX BURIRO
SECRETARY
PROVINCIAL ASSEMBLY OF SINDH
FFchi Printed a the Sindh Government Press
3-01-2012",26
DOC04_CH001,DOC04,04_sindh_criminal_prosecution_service_amendment_2014.txt,Sindh Criminal Prosecution Service Amendment 2014,1,"فھرست( Contents)

تمہید (Preamble)
1 . مختصر عنوان اور نافذ ہونا۔
(Short Title and Commencement)
2 . سندھ ایکٹ نمبر IX مجریه 2010 کی دفعہ 6 میں تبدیلی.
Amendment in Section 6 of the Sindh Act IX of 2010 .
3 . سندھ ایکٹ نمبر IX کی دفعہ 7 میں تبدیلی.
Amendment in Section 7 of the Sindh Act IX of 2010.

]11 جون 2014[
ایکٹ جس کے ذریعے سندھ کرمنل پراسیکیوشن سروس (کانسٹیٹیوشن ، فنکشن
اینڈ پاورز) ایکٹ، 2002 ( Constitution , Functions & Powers) کو
تبدیل کیا جائےگا۔
جیسا کہ سندھ کرمنل پراسیکیوشن سروس (کانسٹیٹیوشن ، فنکشن
اینڈ پاورز) ایکٹ کو تبدیل کرنے کی تقاضا ہے.
جسے مندرجہ ذیل طریقے سے تبدیل کیا جا رہا ہے:-",118
